_id,title,url,tag_current,id_related,title_related,tag_related
442116,Stories of photographing monumental people -- from Michelle Obama to Stephen Hawking,https://www.ted.com/talks/platon_stories_of_photographing_monumental_people_from_michelle_obama_to_stephen_hawking,"creativity,art,communication,photography,humanity,compassion,empathy,emotions","65878.0,65878.0,65878.0","Nature, folklore and serendipitous photo collaborations,Nature, folklore and serendipitous photo collaborations,Nature, folklore and serendipitous photo collaborations","environment,global issues,photography,TEDx,infrastructure,fossil fuels,environment,global issues,photography,TEDx,infrastructure,fossil fuels,environment,global issues,photography,TEDx,infrastructure,fossil fuels"
442376,How ethics can help you make better decisions,https://www.ted.com/talks/michael_schur_how_ethics_can_help_you_make_better_decisions,"philosophy,storytelling,personal growth,decision-making,humor,ethics","1224.0,1224.0,1224.0","The conscience of television,The conscience of television,The conscience of television","culture,global issues,technology,business,software,collaboration,library,culture,global issues,technology,business,software,collaboration,library,culture,global issues,technology,business,software,collaboration,library"
443080,The eco-creators helping the climate through social media,https://www.ted.com/talks/zahra_biabani_the_eco_creators_helping_the_climate_through_social_media,"climate change,technology,social change,activism,social media,youth,Countdown","2784.0,2784.0,2784.0","A climate solution where all sides can win,A climate solution where all sides can win,A climate solution where all sides can win","culture,environment,design,cities,social change,art,photography,pollution,TED Prize,culture,environment,design,cities,social change,art,photography,pollution,TED Prize,culture,environment,design,cities,social change,art,photography,pollution,TED Prize"
443979,"What causes yeast infections, and how do you get rid of them?",https://www.ted.com/talks/liesbeth_demuyser_what_causes_yeast_infections_and_how_do_you_get_rid_of_them,"science,education,disease,health,biology,medicine,women,illness,TED-Ed,animation,human body",66924.0,The surprising effects of pregnancy,"climate change,environment,global issues,science"
444425,"""Once There Was III"" -- a mesmerizing blend of dance, animation and tech",https://www.ted.com/talks/nina_mcneely_once_there_was_iii_a_mesmerizing_blend_of_dance_animation_and_tech,"technology,design,music,performance,art,dance,visualizations","93770.0,93770.0,93770.0","An interdimensional performance of imagination,An interdimensional performance of imagination,An interdimensional performance of imagination","technology,business,economics,innovation,women in business,government,finance,investing,technology,business,economics,innovation,women in business,government,finance,investing,technology,business,economics,innovation,women in business,government,finance,investing"
445086,This weird trick will help you summon an army of worms,https://www.ted.com/talks/kenny_coogan_this_weird_trick_will_help_you_summon_an_army_of_worms,"science,education,evolution,biology,insects,TED-Ed,animation",62794.0,This sea creature breathes through its butt,"technology,design,engineering,industrial design,TEDx"
445792,How to build an equitable and just climate future,https://www.ted.com/talks/peggy_shepard_how_to_build_an_equitable_and_just_climate_future,"climate change,environment,social change,activism,race,pollution,society,Countdown","2784.0,2784.0,2784.0","A climate solution where all sides can win,A climate solution where all sides can win,A climate solution where all sides can win","culture,environment,design,cities,social change,art,photography,pollution,TED Prize,culture,environment,design,cities,social change,art,photography,pollution,TED Prize,culture,environment,design,cities,social change,art,photography,pollution,TED Prize"
446598,How to stop the metaverse from becoming the internet's bad sequel,https://www.ted.com/talks/micaela_mantegna_how_to_stop_the_metaverse_from_becoming_the_internet_s_bad_sequel,"technology,computers,communication,community,humanity,empathy,TED Fellows,Internet,metaverse","93770.0,93770.0,93770.0","An interdimensional performance of imagination,An interdimensional performance of imagination,An interdimensional performance of imagination","technology,business,economics,innovation,women in business,government,finance,investing,technology,business,economics,innovation,women in business,government,finance,investing,technology,business,economics,innovation,women in business,government,finance,investing"
449767,Everyone can participate in building the metaverse,https://www.ted.com/talks/sutu_everyone_can_participate_in_building_the_metaverse,"technology,creativity,art,augmented reality,metaverse,NFTs","93770.0,93770.0,93770.0","An interdimensional performance of imagination,An interdimensional performance of imagination,An interdimensional performance of imagination","technology,business,economics,innovation,women in business,government,finance,investing,technology,business,economics,innovation,women in business,government,finance,investing,technology,business,economics,innovation,women in business,government,finance,investing"
449853,The shift we need to stop mass surveillance,https://www.ted.com/talks/albert_fox_cahn_the_shift_we_need_to_stop_mass_surveillance,"social change,law,society,TED Fellows,government,data,surveillance","2866.0,2866.0,2866.0","How the US government spies on people who protest -- including you,How the US government spies on people who protest -- including you,How the US government spies on people who protest -- including you","global issues,science,technology,collaboration,disease,health,TED Prize,ebola,global issues,science,technology,collaboration,disease,health,TED Prize,ebola,global issues,science,technology,collaboration,disease,health,TED Prize,ebola"
450220,You don't actually know what your future self wants,https://www.ted.com/talks/shankar_vedantam_you_don_t_actually_know_what_your_future_self_wants,"psychology,storytelling,motivation,personal growth,self,personality","98590.0,98590.0,98590.0","5 parenting tips for raising resilient, self-reliant kids,5 parenting tips for raising resilient, self-reliant kids,5 parenting tips for raising resilient, self-reliant kids","DNA,art,TED Fellows,DNA,art,TED Fellows,DNA,art,TED Fellows"
450711,The trick to regaining your childlike wonder,https://www.ted.com/talks/zach_king_the_trick_to_regaining_your_childlike_wonder,"entertainment,creativity,storytelling,illusion,film,personal growth,magic","44912.0,44912.0,44912.0","Mentalism, mind reading and the art of getting inside your head,Mentalism, mind reading and the art of getting inside your head,Mentalism, mind reading and the art of getting inside your head","education,storytelling,leadership,sports,motivation,personal growth,TEDx,kids,education,storytelling,leadership,sports,motivation,personal growth,TEDx,kids,education,storytelling,leadership,sports,motivation,personal growth,TEDx,kids"
450785,How our dependence on fossil fuels is leading the world into war ,https://www.ted.com/talks/ilyess_el_kortbi_how_our_dependence_on_fossil_fuels_is_leading_the_world_into_war,"climate change,global issues,future,war,fossil fuels","2784.0,2784.0","A climate solution where all sides can win,A climate solution where all sides can win","culture,environment,design,cities,social change,art,photography,pollution,TED Prize,culture,environment,design,cities,social change,art,photography,pollution,TED Prize"
451020,You don't have to leave your neighborhood to live in a better one,https://www.ted.com/talks/majora_carter_you_don_t_have_to_leave_your_neighborhood_to_live_in_a_better_one,"business,cities,social change,community,activism,United States,government,capitalism,investing","1892.0,1892.0,1892.0","A new vision for rebuilding Detroit,A new vision for rebuilding Detroit,A new vision for rebuilding Detroit","culture,science,technology,invention,business,biotech,robots,future,culture,science,technology,invention,business,biotech,robots,future,culture,science,technology,invention,business,biotech,robots,future"
451287,Is there a link between cancer and heart disease?,https://www.ted.com/talks/nicholas_leeper_is_there_a_link_between_cancer_and_heart_disease,"science,health,cancer,TEDx,medical research,heart","761.0,761.0,761.0","A new strategy in the war on cancer,A new strategy in the war on cancer,A new strategy in the war on cancer","technology,invention,entertainment,music,performance,software,art,technology,invention,entertainment,music,performance,software,art,technology,invention,entertainment,music,performance,software,art"
451389,How to revitalize a neighborhood -- without gentrification,https://www.ted.com/talks/bree_jones_how_to_revitalize_a_neighborhood_without_gentrification,"cities,social change,history,community,United States,TED Fellows,policy,investing","1892.0,1892.0,1892.0","A new vision for rebuilding Detroit,A new vision for rebuilding Detroit,A new vision for rebuilding Detroit","culture,science,technology,invention,business,biotech,robots,future,culture,science,technology,invention,business,biotech,robots,future,culture,science,technology,invention,business,biotech,robots,future"
453600,Climate action's hidden opportunities for women,https://www.ted.com/talks/zineb_sqalli_climate_action_s_hidden_opportunities_for_women,"climate change,cities,urban planning,social change,gender,future,women,feminism","1078.0,1078.0,1078.0","On being a woman and a diplomat,On being a woman and a diplomat,On being a woman and a diplomat","social change,gender,parenting,society,TEDx,Transgender,social change,gender,parenting,society,TEDx,Transgender,social change,gender,parenting,society,TEDx,Transgender"
454847,A carbon-free future starts with driving less,https://www.ted.com/talks/wayne_ting_a_carbon_free_future_starts_with_driving_less,"climate change,environment,global issues,sustainability,technology,transportation,Countdown","2784.0,2784.0,2784.0","A climate solution where all sides can win,A climate solution where all sides can win,A climate solution where all sides can win","culture,environment,design,cities,social change,art,photography,pollution,TED Prize,culture,environment,design,cities,social change,art,photography,pollution,TED Prize,culture,environment,design,cities,social change,art,photography,pollution,TED Prize"
455556,A new social contract for global climate justice,https://www.ted.com/talks/huma_yusuf_a_new_social_contract_for_global_climate_justice,"climate change,global issues,natural disaster,government,Countdown,international relations,international development","2784.0,2784.0,2784.0","A climate solution where all sides can win,A climate solution where all sides can win,A climate solution where all sides can win","culture,environment,design,cities,social change,art,photography,pollution,TED Prize,culture,environment,design,cities,social change,art,photography,pollution,TED Prize,culture,environment,design,cities,social change,art,photography,pollution,TED Prize"
455752,"Is there a role for carbon credits in the transition to a fair, net-zero future?",https://www.ted.com/talks/ted_countdown_is_there_a_role_for_carbon_credits_in_the_transition_to_a_fair_net_zero_future,"climate change,environment,science,sustainability,technology,business,pollution,Countdown","99568.0,2784.0,99568.0,2784.0,99568.0,2784.0","How to transform your climate concern into action,A climate solution where all sides can win,How to transform your climate concern into action,A climate solution where all sides can win,How to transform your climate concern into action,A climate solution where all sides can win","technology,dance,prosthetics,bionics,culture,environment,design,cities,social change,art,photography,pollution,TED Prize,technology,dance,prosthetics,bionics,culture,environment,design,cities,social change,art,photography,pollution,TED Prize,technology,dance,prosthetics,bionics,culture,environment,design,cities,social change,art,photography,pollution,TED Prize"
456349,How to transform your climate concern into action,https://www.ted.com/talks/jane_fonda_how_to_transform_your_climate_concern_into_action,"climate change,environment,politics,social change,activism,United States,Countdown,protest","2784.0,2784.0,2784.0","A climate solution where all sides can win,A climate solution where all sides can win,A climate solution where all sides can win","culture,environment,design,cities,social change,art,photography,pollution,TED Prize,culture,environment,design,cities,social change,art,photography,pollution,TED Prize,culture,environment,design,cities,social change,art,photography,pollution,TED Prize"
456353,"Meet the mysterious ""monsters"" of the deep sea",https://www.ted.com/talks/alan_jamieson_meet_the_mysterious_monsters_of_the_deep_sea,"science,animals,exploration,TEDx,marine biology,ocean","467.0,467.0,467.0","My wish: Protect our oceans,My wish: Protect our oceans,My wish: Protect our oceans","science,sustainability,technology,industrial design,invention,business,transportation,innovation,robots,social change,science,sustainability,technology,industrial design,invention,business,transportation,innovation,robots,social change,science,sustainability,technology,industrial design,invention,business,transportation,innovation,robots,social change"
456659,How to find your voice for climate action,https://www.ted.com/talks/fehinti_balogun_how_to_find_your_voice_for_climate_action,"climate change,environment,global issues,social change,activism,race,Countdown","2784.0,2784.0,2784.0","A climate solution where all sides can win,A climate solution where all sides can win,A climate solution where all sides can win","culture,environment,design,cities,social change,art,photography,pollution,TED Prize,culture,environment,design,cities,social change,art,photography,pollution,TED Prize,culture,environment,design,cities,social change,art,photography,pollution,TED Prize"
458276,Are video calls the best we can do in the age of the metaverse?,https://www.ted.com/talks/josephine_eyre_are_video_calls_the_best_we_can_do_in_the_age_of_the_metaverse,"technology,collaboration,creativity,communication,work,TEDx,Internet,metaverse","97368.0,97368.0,97368.0","Everyone can participate in building the metaverse,Everyone can participate in building the metaverse,Everyone can participate in building the metaverse","creativity,art,TED Fellows,UX design,creativity,art,TED Fellows,UX design,creativity,art,TED Fellows,UX design"
460418,Can the metaverse bring us closer to wildlife?,https://www.ted.com/talks/gautam_shah_can_the_metaverse_bring_us_closer_to_wildlife,"environment,technology,animals,nature,empathy,augmented reality,metaverse","97368.0,97368.0,97368.0","Everyone can participate in building the metaverse,Everyone can participate in building the metaverse,Everyone can participate in building the metaverse","creativity,art,TED Fellows,UX design,creativity,art,TED Fellows,UX design,creativity,art,TED Fellows,UX design"
460724,"Plankton, space, Earth and us",https://www.ted.com/talks/bridget_seegers_plankton_space_earth_and_us,"climate change,science,NASA,health,ocean","467.0,467.0","My wish: Protect our oceans,My wish: Protect our oceans","science,sustainability,technology,industrial design,invention,business,transportation,innovation,robots,social change,science,sustainability,technology,industrial design,invention,business,transportation,innovation,robots,social change"
461408,The billion-dollar pollution solution humanity needs right now,https://www.ted.com/talks/stacy_kauk_the_billion_dollar_pollution_solution_humanity_needs_right_now,"climate change,environment,science,sustainability,technology,business,pollution,money,finance,Countdown","2784.0,2784.0,2784.0","A climate solution where all sides can win,A climate solution where all sides can win,A climate solution where all sides can win","culture,environment,design,cities,social change,art,photography,pollution,TED Prize,culture,environment,design,cities,social change,art,photography,pollution,TED Prize,culture,environment,design,cities,social change,art,photography,pollution,TED Prize"
461707,How play helps a kid's brain grow,https://www.ted.com/talks/jesse_ilhardt_how_play_helps_a_kid_s_brain_grow,"science,creativity,psychology,parenting,personal growth,brain,neuroscience,TEDx,kids","98590.0,98590.0,98590.0","5 parenting tips for raising resilient, self-reliant kids,5 parenting tips for raising resilient, self-reliant kids,5 parenting tips for raising resilient, self-reliant kids","DNA,art,TED Fellows,DNA,art,TED Fellows,DNA,art,TED Fellows"
462233,Ethical dilemma: Should we get rid of mosquitoes?,https://www.ted.com/talks/talya_hackett_ethical_dilemma_should_we_get_rid_of_mosquitoes,"science,DNA,genetics,education,disease,health,Africa,nature,insects,illness,TED-Ed,animation",24006.0,The loathsome lethal mosquito,"global issues,politics,technology,business,economics,innovation,future,potential,Asia,india,infrastructure,international development"
463349,The value of an eclectic streaming queue,https://www.ted.com/talks/sid_thatham_the_value_of_an_eclectic_streaming_queue,"culture,entertainment,storytelling,film,language","23938.0,23938.0","A brief history of plural word...s,A brief history of plural word...s","entertainment,music,performance,art,entertainment,music,performance,art"
467070,Reviving the legacy of the Black teaching tradition,https://www.ted.com/talks/sharif_el_mekki_reviving_the_legacy_of_the_black_teaching_tradition,"education,social change,history,race,United States,teaching","11869.0,11869.0,11869.0","How to inspire every child to be a lifelong reader,How to inspire every child to be a lifelong reader,How to inspire every child to be a lifelong reader","design,entertainment,music,art,film,demo,visualizations,Internet,animation,design,entertainment,music,art,film,demo,visualizations,Internet,animation,design,entertainment,music,art,film,demo,visualizations,Internet,animation"
467121,What would happen if you lost your sense of touch?,https://www.ted.com/talks/antonio_cataldo_what_would_happen_if_you_lost_your_sense_of_touch,"science,education,health,brain,neuroscience,neurology,TED-Ed,animation,human body",24200.0,Could your brain repair itself?,"culture,science,history,humor,writing,sex,books"
467552, How everyday interactions shape your future,https://www.ted.com/talks/mesmin_destin_how_everyday_interactions_shape_your_future,"relationships,future,communication,personal growth,TEDx","100914.0,100914.0,100914.0","How to tap into your awareness -- and why meditation is easier than you think,How to tap into your awareness -- and why meditation is easier than you think,How to tap into your awareness -- and why meditation is easier than you think","invention,health,public health,TED Fellows,sight,blindness,invention,health,public health,TED Fellows,sight,blindness,invention,health,public health,TED Fellows,sight,blindness"
468044,What girls and women in sports need to unlock their potential,https://www.ted.com/talks/kate_ackerman_what_girls_and_women_in_sports_need_to_unlock_their_potential,"science,health,medicine,sports,personal growth,women,TEDx,medical research","1078.0,1078.0,1078.0","On being a woman and a diplomat,On being a woman and a diplomat,On being a woman and a diplomat","social change,gender,parenting,society,TEDx,Transgender,social change,gender,parenting,society,TEDx,Transgender,social change,gender,parenting,society,TEDx,Transgender"
469765,How video games can level up the way you learn,https://www.ted.com/talks/kris_alexander_how_video_games_can_level_up_the_way_you_learn,"technology,entertainment,education,social change,health,gaming,Internet,teaching","72552.0,72552.0,72552.0","How video game skills can get you ahead in life,How video game skills can get you ahead in life,How video game skills can get you ahead in life","global issues,death,storytelling,law,prison,TEDx,justice system,global issues,death,storytelling,law,prison,TEDx,justice system,global issues,death,storytelling,law,prison,TEDx,justice system"
469926,Why autism is often missed in women and girls,https://www.ted.com/talks/kate_kahle_why_autism_is_often_missed_in_women_and_girls,"social change,personal growth,brain,humanity,TEDx,medical research,Autism spectrum disorder","2740.0,2740.0,2740.0","To understand autism, don't look away,To understand autism, don't look away,To understand autism, don't look away","culture,global issues,entertainment,social change,art,storytelling,film,TED Prize,culture,global issues,entertainment,social change,art,storytelling,film,TED Prize,culture,global issues,entertainment,social change,art,storytelling,film,TED Prize"
470396,Who owns the internet of the future?,https://www.ted.com/talks/ordinary_things_who_owns_the_internet_of_the_future,"technology,corruption,computers,social change,future,social media,TEDx,Internet,data,surveillance,cyber security,online privacy","2106.0,2106.0,2106.0","Why privacy matters,Why privacy matters,Why privacy matters","climate change,science,technology,social change,astronomy,time,universe,climate change,science,technology,social change,astronomy,time,universe,climate change,science,technology,social change,astronomy,time,universe"
470701,The surprising psychology behind your urge to break the rules,https://www.ted.com/talks/paul_bloom_the_surprising_psychology_behind_your_urge_to_break_the_rules,"psychology,personal growth,humanity,society,crime,curiosity,emotions,ethics","9463.0,9463.0,9463.0","The gift and power of emotional courage,The gift and power of emotional courage,The gift and power of emotional courage","technology,entertainment,music,humor,technology,entertainment,music,humor,technology,entertainment,music,humor"
471274,How to feng shui your fridge — and other happy climate hacks,https://www.ted.com/talks/jiaying_zhao_how_to_feng_shui_your_fridge_and_other_happy_climate_hacks,"climate change,science,sustainability,social change,health,psychology,happiness,personal growth,behavioral economics","2784.0,2784.0,2784.0","A climate solution where all sides can win,A climate solution where all sides can win,A climate solution where all sides can win","culture,environment,design,cities,social change,art,photography,pollution,TED Prize,culture,environment,design,cities,social change,art,photography,pollution,TED Prize,culture,environment,design,cities,social change,art,photography,pollution,TED Prize"
473752,3 ways your money can fight climate change,https://www.ted.com/talks/veronica_chau_3_ways_your_money_can_fight_climate_change,"climate change,environment,sustainability,business,social change,personal growth,money,finance,policy","2784.0,2784.0,2784.0","A climate solution where all sides can win,A climate solution where all sides can win,A climate solution where all sides can win","culture,environment,design,cities,social change,art,photography,pollution,TED Prize,culture,environment,design,cities,social change,art,photography,pollution,TED Prize,culture,environment,design,cities,social change,art,photography,pollution,TED Prize"
475377,Are you an ethical true crime fan? 4 questions to ask,https://www.ted.com/talks/lindsey_a_sherrill_are_you_an_ethical_true_crime_fan_4_questions_to_ask,"culture,entertainment,media,social change,history,personal growth,society,TEDx,books,ethics,TV","1224.0,1224.0,1224.0","The conscience of television,The conscience of television,The conscience of television","culture,global issues,technology,business,software,collaboration,library,culture,global issues,technology,business,software,collaboration,library,culture,global issues,technology,business,software,collaboration,library"
475713,"Mangroves, storm walls and other ways to protect coasts from climate change",https://www.ted.com/talks/dave_sivaprasad_mangroves_storm_walls_and_other_ways_to_protect_coasts_from_climate_change,"climate change,environment,science,social change,community,government,policy,Countdown","2784.0,2784.0,2784.0","A climate solution where all sides can win,A climate solution where all sides can win,A climate solution where all sides can win","culture,environment,design,cities,social change,art,photography,pollution,TED Prize,culture,environment,design,cities,social change,art,photography,pollution,TED Prize,culture,environment,design,cities,social change,art,photography,pollution,TED Prize"
476204,How to fund real change in your community,https://www.ted.com/talks/rebecca_darwent_how_to_fund_real_change_in_your_community,"business,social change,community,race,philanthropy,humanity,money,equality","65046.0,65046.0,65046.0","How to disrupt philanthropy in response to crisis,How to disrupt philanthropy in response to crisis,How to disrupt philanthropy in response to crisis","global issues,technology,design,health care,poverty,TEDx,Surgery,global issues,technology,design,health care,poverty,TEDx,Surgery,global issues,technology,design,health care,poverty,TEDx,Surgery"
479819,"How ""second chance"" laws could transform the US justice system",https://www.ted.com/talks/sheena_meade_how_second_chance_laws_could_transform_the_us_justice_system,"politics,education,social change,poverty,humanity,law,compassion,empathy,society,prison,justice system,Audacious Project,human rights,equality","76222.0,76222.0,76222.0","The multibillion-dollar US prison industry -- and how to dismantle it,The multibillion-dollar US prison industry -- and how to dismantle it,The multibillion-dollar US prison industry -- and how to dismantle it","global issues,health,depression,mental health,public health,global issues,health,depression,mental health,public health,global issues,health,depression,mental health,public health"
481355,Your right to mental privacy in the age of brain-sensing tech,https://www.ted.com/talks/nita_farahany_your_right_to_mental_privacy_in_the_age_of_brain_sensing_tech,"science,technology,health,future,brain,AI,data,ethics","28050.0,28050.0,28050.0","When technology can read minds, how will we protect our privacy?,When technology can read minds, how will we protect our privacy?,When technology can read minds, how will we protect our privacy?","psychology,biology,medicine,brain,mental health,neuroscience,sight,psychology,biology,medicine,brain,mental health,neuroscience,sight,psychology,biology,medicine,brain,mental health,neuroscience,sight"
481422,The poetry of everyday language,https://www.ted.com/talks/julian_delgado_lopera_the_poetry_of_everyday_language,"social change,storytelling,communication,community,language,personal growth,identity,TEDx,immigration,LGBTQIA+","23938.0,23938.0,23938.0","A brief history of plural word...s,A brief history of plural word...s,A brief history of plural word...s","entertainment,music,performance,art,entertainment,music,performance,art,entertainment,music,performance,art"
483025,The outlaws of the ocean — and how we're reeling them in,https://www.ted.com/talks/tony_long_the_outlaws_of_the_ocean_and_how_we_re_reeling_them_in,"climate change,science,technology,social change,fish,pollution,space,marine biology,Audacious Project,maps,ocean","467.0,467.0,467.0","My wish: Protect our oceans,My wish: Protect our oceans,My wish: Protect our oceans","science,sustainability,technology,industrial design,invention,business,transportation,innovation,robots,social change,science,sustainability,technology,industrial design,invention,business,transportation,innovation,robots,social change,science,sustainability,technology,industrial design,invention,business,transportation,innovation,robots,social change"
484718,What's happening to Earth's core?,https://www.ted.com/talks/shannon_odell_what_s_happening_to_earth_s_core,"climate change,environment,science,education,TED-Ed,animation",112486.0,Are solar panels worth it?,"cities,social change,activism,violence,crime,prison,TEDx,youth"
486014,"""STILL C U"" / ""Figures""",https://www.ted.com/talks/jessie_reyez_still_c_u_figures,"entertainment,music,performance,storytelling,personal growth","1500.0,1500.0,1500.0","A young guitarist meets his hero,A young guitarist meets his hero,A young guitarist meets his hero","culture,business,economics,transportation,parenting,statistics,culture,business,economics,transportation,parenting,statistics,culture,business,economics,transportation,parenting,statistics"
486262,"Why Iranians are cutting their hair for ""Woman, Life, Freedom""",https://www.ted.com/talks/sahar_zand_why_iranians_are_cutting_their_hair_for_woman_life_freedom,"social change,gender,activism,women,humanity,TEDx,Middle East,human rights","1078.0,1078.0,1078.0","On being a woman and a diplomat,On being a woman and a diplomat,On being a woman and a diplomat","social change,gender,parenting,society,TEDx,Transgender,social change,gender,parenting,society,TEDx,Transgender,social change,gender,parenting,society,TEDx,Transgender"
488641,Why are we making pizza boxes out of endangered trees?,https://www.ted.com/talks/nicole_rycroft_why_are_we_making_pizza_boxes_out_of_endangered_trees,"climate change,environment,science,sustainability,business,social change,nature,trees,resources,manufacturing,Audacious Project","2166.0,2166.0,2166.0","Hopeful lessons from the battle to save rainforests,Hopeful lessons from the battle to save rainforests,Hopeful lessons from the battle to save rainforests","design,industrial design,business,product design,design,industrial design,business,product design,design,industrial design,business,product design"
491975,The renewable energy revolution happening in Ukraine,https://www.ted.com/talks/maxim_timchenko_the_renewable_energy_revolution_happening_in_ukraine,"climate change,global issues,politics,science,technology,war,energy,electricity,Countdown,renewable energy","112486.0,112486.0,112486.0","Are solar panels worth it?,Are solar panels worth it?,Are solar panels worth it?","cities,social change,activism,violence,crime,prison,TEDx,youth,cities,social change,activism,violence,crime,prison,TEDx,youth,cities,social change,activism,violence,crime,prison,TEDx,youth"
492256,How to be a leader for climate justice,https://www.ted.com/talks/david_lammy_and_justin_j_pearson_how_to_be_a_leader_for_climate_justice,"climate change,environment,politics,social change,future,community,activism,personal growth,Countdown,equality","2784.0,2784.0,2784.0","A climate solution where all sides can win,A climate solution where all sides can win,A climate solution where all sides can win","culture,environment,design,cities,social change,art,photography,pollution,TED Prize,culture,environment,design,cities,social change,art,photography,pollution,TED Prize,culture,environment,design,cities,social change,art,photography,pollution,TED Prize"
493378,Why your phone battery gets worse over time,https://www.ted.com/talks/george_zaidan_why_your_phone_battery_gets_worse_over_time,"climate change,science,technology,education,chemistry,TED-Ed,natural resources,animation",73346.0,The world's biggest battery looks nothing like a battery,"global issues,technology,software,future,terrorism,violence,law,crime,Internet,surveillance"
494088,Why I built my own time machine,https://www.ted.com/talks/lucas_rizzotto_why_i_built_my_own_time_machine,"technology,creativity,art,AI,virtual reality,metaverse","97368.0,97368.0,97368.0","Everyone can participate in building the metaverse,Everyone can participate in building the metaverse,Everyone can participate in building the metaverse","creativity,art,TED Fellows,UX design,creativity,art,TED Fellows,UX design,creativity,art,TED Fellows,UX design"
495804,The climate crisis is expensive — here's who should pay for it,https://www.ted.com/talks/avinash_persaud_the_climate_crisis_is_expensive_here_s_who_should_pay_for_it,"climate change,sustainability,business,future,energy,poverty,humanity,money,finance,resources,Countdown","2784.0,2784.0,2784.0","A climate solution where all sides can win,A climate solution where all sides can win,A climate solution where all sides can win","culture,environment,design,cities,social change,art,photography,pollution,TED Prize,culture,environment,design,cities,social change,art,photography,pollution,TED Prize,culture,environment,design,cities,social change,art,photography,pollution,TED Prize"
495814,How to meet your child's difficult behavior with compassion,https://www.ted.com/talks/yvonne_newbold_how_to_meet_your_child_s_difficult_behavior_with_compassion,"communication,community,parenting,personal growth,mental health,family,TEDx,Autism spectrum disorder,emotions,kids","98590.0,98590.0,98590.0","5 parenting tips for raising resilient, self-reliant kids,5 parenting tips for raising resilient, self-reliant kids,5 parenting tips for raising resilient, self-reliant kids","DNA,art,TED Fellows,DNA,art,TED Fellows,DNA,art,TED Fellows"
495834,"The dream of digital ownership, powered by the metaverse",https://www.ted.com/talks/yat_siu_the_dream_of_digital_ownership_powered_by_the_metaverse,"technology,social change,society,democracy,Internet,capitalism,blockchain,cryptocurrency,metaverse,NFTs","97368.0,97368.0,97368.0","Everyone can participate in building the metaverse,Everyone can participate in building the metaverse,Everyone can participate in building the metaverse","creativity,art,TED Fellows,UX design,creativity,art,TED Fellows,UX design,creativity,art,TED Fellows,UX design"
495841,Why rivals are working together to transform shipping,https://www.ted.com/talks/bo_cerup_simonsen_why_rivals_are_working_together_to_transform_shipping,"climate change,environment,global issues,business,nature,energy,resources,Countdown,ocean","2784.0,2784.0,2784.0","A climate solution where all sides can win,A climate solution where all sides can win,A climate solution where all sides can win","culture,environment,design,cities,social change,art,photography,pollution,TED Prize,culture,environment,design,cities,social change,art,photography,pollution,TED Prize,culture,environment,design,cities,social change,art,photography,pollution,TED Prize"
496166,Want to know if you're pregnant? Use this frog,https://www.ted.com/talks/carly_anne_york_want_to_know_if_you_re_pregnant_use_this_frog,"science,education,health,animals,biology,medical research,TED-Ed,pregnancy,animation",66924.0,The surprising effects of pregnancy,"climate change,environment,global issues,science"
498691,"Why you should stop setting goals (yes, really)",https://www.ted.com/talks/emmanuel_acho_why_you_should_stop_setting_goals_yes_really,"sports,success,motivation,personal growth,goals","99460.0,99460.0,99460.0","How to outthink your competition -- with a lesson from sports,How to outthink your competition -- with a lesson from sports,How to outthink your competition -- with a lesson from sports","technology,sociology,social media,TEDx,data,technology,sociology,social media,TEDx,data,technology,sociology,social media,TEDx,data"
499137,How to design workplaces & cities for women,https://www.ted.com/talks/virginia_santy_how_to_design_workplaces_cities_for_women,"design,business,economics,cities,women","1078.0,1078.0","On being a woman and a diplomat,On being a woman and a diplomat","social change,gender,parenting,society,TEDx,Transgender,social change,gender,parenting,society,TEDx,Transgender"
499631,How to supercharge renewables and energize the world,https://www.ted.com/talks/rebecca_collyer_how_to_supercharge_renewables_and_energize_the_world,"climate change,global issues,social change,philanthropy,energy,solar energy,wind energy,Audacious Project,Countdown,renewable energy","112486.0,112486.0,112486.0","Are solar panels worth it?,Are solar panels worth it?,Are solar panels worth it?","cities,social change,activism,violence,crime,prison,TEDx,youth,cities,social change,activism,violence,crime,prison,TEDx,youth,cities,social change,activism,violence,crime,prison,TEDx,youth"
500483,How to solve the world's biggest problems,https://www.ted.com/talks/natalie_cargill_how_to_solve_the_world_s_biggest_problems,"climate change,global issues,business,social change,future,philanthropy,money","65046.0,65046.0,65046.0","How to disrupt philanthropy in response to crisis,How to disrupt philanthropy in response to crisis,How to disrupt philanthropy in response to crisis","global issues,technology,design,health care,poverty,TEDx,Surgery,global issues,technology,design,health care,poverty,TEDx,Surgery,global issues,technology,design,health care,poverty,TEDx,Surgery"
500922,The Encyclopedia of Invisibility — a home for lost stories,https://www.ted.com/talks/tavares_strachan_the_encyclopedia_of_invisibility_a_home_for_lost_stories,"design,social change,creativity,art,history,storytelling,race,space","2826.0,2826.0,2826.0","Can art amend history?,Can art amend history?,Can art amend history?","science,technology,invention,business,disease,health care,TED Prize,medicine,science,technology,invention,business,disease,health care,TED Prize,medicine,science,technology,invention,business,disease,health care,TED Prize,medicine"
